customer_id,name,gender,age,income,location,dependents,risk_tolerance,existing_policies,health_condition,policy_type,coverage,policy_tenure,payable_insurance_amount,transaction_frequency,average_transaction_amount,investment_goal,claims_history,premium_amount,marital_status,employment_type,industry,loan_obligations,credit_score,savings_amount,monthly_expenses,preferred_payment_mode,policy_claim_frequency,home_ownership,car_ownership,emergency_fund_availability
0071c5e2-de16-41aa-83ba-f22d2878abcb,Tiffany Mills,Female,19,776377,Kevinton,0,Low,3,High Risk,Home,9933882,23,41828,23,5199,Emergency Fund,2,11134.524811292042,Widowed,Salaried,Healthcare,134875,679,4542126,41724,Quarterly,1,Owned,Yes,410985
b9ef32fb-acbd-4f97-b957-ddd0312287f3,Beth Rodriguez,Male,61,1643221,South Philipberg,3+,Low,2,Pre-existing Condition,Health,9815090,4,23305,13,1063,Emergency Fund,3,30427.696588316314,Divorced,Unemployed,Retail,585530,373,1160562,131368,Monthly,0,Rented,No,348226
917f81be-4a21-4adb-8eb4-665d28cd3f87,Janice Miller,Other,59,868226,West Jesusburgh,2,Low,2,Healthy,Auto,1719560,20,45483,14,7781,Emergency Fund,2,18838.1069296533,Married,Retired,Education,122749,487,2816672,144854,Quarterly,3,Owned,No,147780
4e9e6241-cf8e-4d71-bbd2-cae5ca8df498,Daniel Nixon,Male,56,798336,Port Carolshire,0,Medium,0,Healthy,Health,7347767,25,24811,9,9622,Emergency Fund,1,4012.6239706523065,Widowed,Self-Employed,Manufacturing,343398,834,1327807,40438,Annual,3,Owned,Yes,79834
5edda640-0fcd-4391-a508-8d0da867ad6c,Charles George,Female,32,975394,Harrisonfort,3,High,0,Pre-existing Condition,Life,4141653,17,12065,15,5684,Education,4,22231.452885820258,Divorced,Self-Employed,Manufacturing,749038,549,274052,79520,Quarterly,3,Rented,Yes,226166
15e236ba-73f1-476c-96e6-ad78bf7a4701,Robin Crosby,Male,38,1101391,Jennyberg,0,Low,2,Pre-existing Condition,Health,5648922,28,10390,9,9144,Emergency Fund,3,24525.402283591073,Single,Self-Employed,Retail,181535,376,3814630,177342,Quarterly,1,Rented,Yes,699593
25f9c65e-5841-4c48-894f-1df07133999f,Stephanie Lang,Other,59,1578793,New Albertfort,3,Medium,1,High Risk,Life,1515441,17,45726,15,6516,Wealth Growth,4,31993.40458221991,Widowed,Salaried,Manufacturing,608759,530,321769,198774,Monthly,4,Rented,Yes,983582
e2d77a26-a0ac-4c5d-b72e-1955d73bd53d,Teresa Quinn,Female,64,360603,Port Paula,1,High,3,Healthy,Home,6796534,21,22805,22,3814,Education,4,2302.970761608589,Widowed,Self-Employed,Finance,456922,820,4613861,80173,Annual,0,Owned,Yes,942823
cb6b0950-8aeb-423d-bbef-d4b8aadb10eb,Beth Scott,Other,56,1350784,New Alexanderberg,2,Medium,3,Pre-existing Condition,Home,8552755,8,5044,24,5223,Education,3,26750.14883132255,Married,Unemployed,Finance,244193,871,931287,27299,Monthly,3,Owned,No,667926
b383546b-3443-49a1-94f6-85b5cdb7b4a2,Nicole Little,Male,35,1874784,Jessebury,1,Low,0,Healthy,Life,5804904,5,24536,14,8287,Wealth Growth,1,33015.80469433168,Widowed,Unemployed,IT,292280,475,3265849,153214,Monthly,3,Rented,No,972331
647cf36e-7c80-4854-a5ea-2428d6c963f6,Nancy Thompson,Other,62,526094,New Samuelview,0,Medium,3,Healthy,Auto,1690797,26,32092,9,6657,Education,2,3201.846214271928,Divorced,Retired,IT,305712,500,1036360,91068,Annual,4,Rented,No,419138
560003fa-8720-4b4c-9a51-414d87b11a44,Bryan Perez,Female,26,957205,South Heidi,3+,Low,2,Healthy,Health,69779,11,25132,28,8420,Retirement,1,16939.472607994096,Divorced,Self-Employed,IT,572133,849,4563547,139747,Annual,3,Rented,No,963716
5f663c31-9a2d-4633-ae76-e09d91eeb757,Susan White,Male,51,1092956,North Sabrina,1,High,2,Pre-existing Condition,Health,5028999,26,43730,12,5639,Wealth Growth,2,10794.7082497604,Widowed,Self-Employed,Manufacturing,697769,650,135485,87771,Monthly,3,Rented,No,819452
535d296c-7d05-4c6f-a4d4-2952f25c7e01,Helen Ponce,Female,36,1203366,West Brandonton,0,Low,1,High Risk,Health,4527024,15,25656,7,6195,Education,4,22028.64571379978,Married,Self-Employed,IT,500853,829,4320007,52345,Monthly,2,Rented,No,372685
c011310b-4c0a-45ad-b485-4c88fbe63ed8,Stacy Johnson,Other,44,438772,West Lynn,1,Medium,3+,Pre-existing Condition,Auto,1650408,13,38634,11,5669,Wealth Growth,2,9606.66598102996,Married,Unemployed,Finance,31219,696,4209877,31856,Quarterly,2,Owned,No,271782
120fa293-ba10-4d1a-a6b0-dc074aac858b,Abigail Logan,Other,32,673560,West Richardburgh,2,Medium,0,Healthy,Life,1837279,21,23961,20,8623,Education,1,17499.200848560016,Divorced,Unemployed,IT,743215,714,3341980,185951,Monthly,3,Rented,No,247703
f7212544-40f9-492f-9967-727cc96e6e2f,Dr. Stephanie Carter,Female,19,900468,Laramouth,3,Medium,2,Healthy,Health,2714202,10,12814,19,4427,Retirement,2,23712.736174669375,Married,Unemployed,Healthcare,312174,618,1114274,27992,Quarterly,4,Rented,Yes,741296
069b3da3-949d-46a9-baaf-3869103bef4e,Jenna Tran,Male,64,569283,New Derekport,0,High,0,Healthy,Auto,5972653,23,34489,10,6497,Retirement,2,21028.406933994134,Married,Unemployed,IT,365188,541,1195037,193161,Quarterly,3,Rented,No,404306
996e1c47-a157-45a6-8d97-388c8555d722,Joshua Meyer,Female,51,619918,Lake Jeannefurt,3+,Low,1,Pre-existing Condition,Health,9736498,5,49819,2,5920,Education,2,8335.421735804784,Married,Salaried,Finance,314269,450,2767842,150209,Quarterly,4,Owned,Yes,560960
e79b0dac-afd4-4a20-a6e6-12a49471e4fe,Thomas Baker,Female,47,1154651,Rodriguezside,3+,Low,0,Healthy,Life,5217682,26,33546,21,6962,Emergency Fund,1,32502.43396450766,Divorced,Salaried,Retail,461714,524,3929619,92557,Annual,1,Owned,Yes,818790
bef65a70-6013-4e4f-895d-d77c6fd46054,Jason Porter,Other,52,1930213,New Anthony,1,High,1,Healthy,Health,6667499,15,14477,26,7379,Emergency Fund,1,35728.0052390698,Widowed,Retired,Retail,321073,650,3416240,138665,Monthly,0,Owned,No,912333
e54aad30-1f2c-460e-ae59-7ef019bf7b80,Gerald Reyes,Female,55,1501851,Hermanhaven,3+,Medium,1,High Risk,Auto,2372044,24,5139,9,9206,Wealth Growth,1,31284.9852903367,Single,Self-Employed,Healthcare,856594,714,2235094,94659,Annual,4,Owned,No,820868
6854da8d-eeb2-4e00-ae31-b8b9cd4625d6,Lisa Collier,Male,45,1967572,Stuartview,3,High,3,Healthy,Life,2121562,12,22889,24,7963,Education,0,40486.68696437361,Single,Salaried,IT,766471,812,1907010,138236,Monthly,2,Rented,No,886581
35ed1b3b-4ebb-47e5-aa1c-97c19882b757,Christopher Simmons,Female,41,724436,New Gabriellefort,3+,Medium,3,High Risk,Auto,7930552,10,18259,8,8636,Wealth Growth,2,15402.075825021544,Divorced,Retired,Education,525507,520,3812567,91441,Quarterly,4,Rented,Yes,279627
3560434b-92a8-4fc8-a04a-8e45c47e9fe0,Benjamin Collins,Female,22,1225779,Lake Aaronstad,3,Low,3,Pre-existing Condition,Auto,4304482,7,8753,4,7229,Emergency Fund,1,19426.469062078962,Married,Retired,IT,547847,861,2891128,146844,Annual,0,Rented,No,726624
8febe2ae-0865-472d-9945-a7f56a529660,Abigail Weaver,Female,29,491870,Elliottstad,0,Low,2,Healthy,Auto,3326511,13,49915,20,9910,Emergency Fund,4,8352.987677298228,Married,Retired,Education,264216,760,383832,77188,Quarterly,2,Rented,No,622068
e6aa920e-6008-4675-ae1f-2cebdb0d9c8d,Breanna Erickson,Other,53,1212993,Port Ryanshire,2,High,1,High Risk,Life,9012906,26,35677,23,2446,Education,3,21542.51410325495,Single,Salaried,IT,547322,729,2304675,125359,Quarterly,4,Owned,No,172500
e077b4d7-a22e-4670-b2a5-78e69fa58112,Amanda Knox,Other,27,1533382,Alanport,3+,Low,0,Healthy,Auto,6405749,29,7517,4,7492,Retirement,3,31950.25984743573,Married,Salaried,IT,462926,549,1803814,161785,Monthly,1,Owned,Yes,850108
a7f98164-c0d1-4077-9b09-280acb2410e4,Whitney Frank,Male,47,510694,Odomfurt,0,High,2,High Risk,Auto,5176292,6,31581,19,8495,Retirement,1,10176.81263145265,Married,Self-Employed,Finance,253022,731,3988242,88620,Quarterly,1,Rented,Yes,916962
f5dfe2ea-1931-4496-a107-3a5128467b93,Steven Cooley,Other,58,980285,New Mitchell,1,Medium,1,Healthy,Health,2561581,3,28269,3,9095,Emergency Fund,1,19553.68096591742,Married,Salaried,Healthcare,876206,630,1808838,87096,Annual,3,Owned,Yes,67043
283aa9d5-2b77-4bde-b9ba-717a96c56dc6,Morgan Cooper,Other,64,764748,Matthewland,0,High,3,High Risk,Home,7391424,18,15819,6,9636,Education,1,12458.662444559011,Widowed,Self-Employed,Healthcare,730436,754,4911257,73102,Quarterly,3,Rented,No,232918
a8fe76cd-da0a-44b7-98c4-5d2b52e5ea69,Jessica Thomas,Male,46,495348,East Anthonytown,3+,High,1,High Risk,Life,3588082,11,44214,27,726,Retirement,2,12375.38256412758,Widowed,Self-Employed,IT,259303,456,4888271,190325,Annual,3,Rented,No,887710
bf2c3ac8-d334-4aac-95e6-56409c190c39,Jose King,Other,28,1905808,Michellemouth,0,High,2,Healthy,Health,2246923,24,27135,19,8338,Wealth Growth,1,36284.49354901919,Widowed,Retired,IT,705362,877,3350829,129566,Monthly,4,Owned,No,257706
2e25b8aa-108b-4215-848e-9f6d48dacdbc,Anthony Carson,Other,29,1839010,Valerieberg,3,Medium,3+,Healthy,Health,3492926,14,8495,4,4409,Education,0,36030.36705187833,Married,Salaried,Education,747416,841,4273885,148795,Annual,0,Rented,No,230039
fe0faa96-9e0b-4527-9483-643ea117acee,Phillip Bennett,Other,19,525372,Lake Jeremyfort,0,Low,0,Healthy,Health,2579409,21,23852,17,8538,Emergency Fund,1,17249.991303585568,Divorced,Retired,Retail,165493,440,2741121,38863,Quarterly,2,Owned,Yes,866597
3ec36fab-1b17-4230-b515-1b88f4c752fc,Jamie Moore,Other,27,1037320,New Sandrastad,0,High,2,Pre-existing Condition,Life,1776316,1,12301,10,3869,Education,2,22290.50978589057,Married,Unemployed,Manufacturing,930631,337,3621465,194762,Annual,0,Rented,No,22781
4109af47-8223-40ab-aab9-391e715534ab,Christine Garcia,Male,61,1829314,New Carlosborough,2,Medium,3,Pre-existing Condition,Home,515677,20,25615,3,5636,Retirement,4,41099.69060727308,Widowed,Salaried,Healthcare,345611,481,4747439,43021,Annual,1,Owned,No,321508
8df5cc2e-f1e3-4314-9887-4eb68ee422c2,Sherry Blair,Female,47,487479,Moseshaven,3,Low,3,High Risk,Home,7850909,19,20253,25,2548,Emergency Fund,0,7341.239925073838,Divorced,Retired,Retail,682538,787,1105193,63659,Quarterly,2,Rented,Yes,77238
de02a6ae-9db9-4d9a-a928-68210c2f1667,Juan Madden,Other,56,419434,Gillside,1,Low,3,Pre-existing Condition,Auto,4590553,24,49945,16,5575,Emergency Fund,3,5780.617803098555,Single,Unemployed,Finance,209254,669,1184900,145124,Annual,1,Owned,No,179020
8f28bead-18fc-4843-be51-401db3ed3fb7,Lauren Chambers,Male,54,1166681,Melindaview,1,Low,0,Healthy,Life,2794644,2,28191,13,2679,Education,2,20389.503394229134,Married,Retired,Finance,1075,783,894415,170438,Annual,4,Owned,No,447457
ad960235-589b-43c5-b007-e1fab034cc71,Jerry Bryant,Male,21,1360489,New Debrafurt,3,Medium,3+,High Risk,Auto,2339440,27,25160,21,5540,Emergency Fund,0,41283.02600891802,Divorced,Self-Employed,Finance,454644,322,1740048,132221,Annual,4,Rented,Yes,600027
54fbc402-e5b0-4e74-9f14-2afd8a564182,Travis Lewis,Male,40,1780351,Keyville,3+,Low,3,High Risk,Health,300416,18,37561,3,4432,Emergency Fund,3,35461.203616334016,Divorced,Self-Employed,Retail,946429,464,475763,89829,Quarterly,1,Owned,Yes,83402
cdc29019-333e-4426-ae5b-e11c6419dc9a,Patty Hughes,Female,24,1563742,West Heatherborough,3+,High,0,Pre-existing Condition,Home,8102555,18,7364,26,6440,Emergency Fund,0,32806.803735732,Single,Self-Employed,Manufacturing,785935,593,2831902,23426,Monthly,1,Rented,No,612331
300b9862-6b0c-4864-9076-82004e329130,Jose Marshall,Male,59,1812440,Kingville,3,High,2,Pre-existing Condition,Home,6011955,9,34242,12,980,Wealth Growth,1,37974.97366386472,Married,Self-Employed,Retail,933007,710,1227252,49676,Quarterly,3,Owned,Yes,616532
6e5c0444-e22a-4c96-8e5b-1f0ee20f3e14,Mary Diaz,Other,41,666528,Christopherport,1,Low,1,Healthy,Auto,1325182,29,25269,24,1605,Education,4,19303.501074531363,Single,Salaried,IT,87812,781,2891412,110704,Annual,1,Owned,No,955897
3093ca55-bdfa-4ef8-a039-8c2a46a6ccb2,Tammy Frazier,Female,54,1108948,Lake Alan,1,Medium,3+,Pre-existing Condition,Auto,6738805,8,30789,29,4821,Wealth Growth,3,19192.75778916813,Married,Self-Employed,Education,282020,775,667825,70041,Annual,2,Owned,Yes,233539
1f992e93-1cfe-4b8b-a381-792b0cf6a96f,Melissa Clark,Other,56,1237216,Lake Claudia,3,Medium,2,Healthy,Health,3565726,12,30115,7,2261,Retirement,2,27021.424702967543,Widowed,Self-Employed,Retail,857934,646,4371418,122314,Quarterly,2,Rented,Yes,753195
e780d369-c93b-4679-bfd8-a50e910b8894,Michael Anderson,Male,30,1198672,Wallmouth,2,High,3,Pre-existing Condition,Home,714225,18,30835,10,1316,Education,4,26550.27060349314,Divorced,Salaried,Manufacturing,945923,731,867867,45614,Annual,3,Owned,Yes,775070
2aa4c084-1b65-4f18-81af-47ce23134a6b,Kurt Hancock,Male,39,1893626,Leonmouth,0,Medium,1,Pre-existing Condition,Health,3301249,19,24900,2,6245,Wealth Growth,1,41516.850227097326,Single,Self-Employed,Manufacturing,386164,450,1911830,28065,Monthly,1,Owned,No,83150
af9cca95-d40b-485f-8885-5a8a76ab1a69,Michael Kim,Female,54,333163,East Felicia,3+,Low,3,High Risk,Home,516918,8,43688,22,5132,Wealth Growth,0,6277.586259807524,Widowed,Unemployed,Healthcare,885966,577,2287878,144548,Quarterly,4,Owned,Yes,492153
315e1d8c-4530-4aa0-8d75-b7ba93b8e28c,Robert Cobb,Female,60,1690578,New Paul,2,Medium,2,Pre-existing Condition,Home,6222231,4,45210,15,3869,Wealth Growth,2,28150.509815155907,Married,Salaried,Manufacturing,617400,728,4398525,99765,Annual,0,Owned,No,33741
02ad9abf-423f-4d46-b516-12b819dfc330,Tyler Jackson,Other,52,1963807,Lake Anneborough,3+,Low,3,Healthy,Auto,9554621,1,40237,27,5352,Wealth Growth,2,45190.931737392646,Divorced,Retired,Education,205010,512,2125864,159752,Quarterly,3,Rented,No,890118
d8f99235-6be5-4819-9973-6ad6bce85be2,Maureen Holt,Female,61,1598609,West Jason,0,High,3,Pre-existing Condition,Life,5111410,22,24602,5,7345,Wealth Growth,2,28886.989336464358,Widowed,Unemployed,IT,382756,692,432242,73816,Quarterly,0,Owned,No,354507
0aa8843e-90dd-4094-a299-a9967d70db56,Mark Cameron,Male,22,372580,North Tinaberg,3+,Medium,2,High Risk,Life,3525392,16,8187,17,3891,Retirement,1,12678.315731988685,Divorced,Unemployed,Education,629911,762,4169721,103404,Monthly,0,Rented,Yes,694789
d0df455d-862c-4233-93aa-a0e7df9909be,Michelle Castillo,Male,63,966578,Williamtown,3,High,1,High Risk,Life,7437140,26,11986,18,3003,Retirement,4,26167.743505500264,Widowed,Salaried,IT,950900,785,1999540,65233,Monthly,3,Rented,Yes,597554
94393fb3-121a-4205-a015-14cbcb3768e9,Kimberly Clark,Other,60,1904726,East Keith,3+,High,3+,High Risk,Health,8111412,12,20359,10,682,Retirement,3,42368.6244421056,Married,Salaried,Finance,723079,663,3493695,137071,Annual,4,Owned,No,716972
96d57243-8d96-4d90-a91e-884012a64d71,David Martinez,Male,24,311059,East Juanview,1,High,3,High Risk,Health,6299595,22,18611,4,8405,Wealth Growth,3,4853.206892008156,Divorced,Self-Employed,Retail,713924,882,4165317,146069,Annual,3,Rented,No,395546
0b4f0435-3498-49d9-a8d7-72ae3b9b2348,David Bowen,Female,50,1190980,South Coreymouth,0,High,1,High Risk,Life,958685,28,45864,11,6217,Wealth Growth,0,23844.806790906852,Widowed,Unemployed,IT,609179,662,2909806,82122,Annual,2,Owned,Yes,662552
f3043f2d-bb3c-49ce-8c9e-b81bb8b43ac3,Michael Hubbard,Male,57,1793600,Russelltown,3,Medium,0,Pre-existing Condition,Life,5147695,27,11690,1,9046,Emergency Fund,1,29615.892829774646,Single,Unemployed,Retail,328150,490,344207,122332,Quarterly,4,Owned,Yes,211584
ab20eace-6fb0-4bb4-b74b-2f509895e344,Matthew Arroyo,Female,39,919581,New Brianborough,0,Medium,1,High Risk,Health,8146506,1,34327,20,2229,Emergency Fund,3,14411.10059949254,Widowed,Unemployed,Manufacturing,785543,470,4141864,164353,Monthly,0,Owned,No,417133
1c9c8c8b-ba66-4a15-8107-3fb0792c0c7e,Jason Williams,Female,49,1300211,Fosterland,2,High,3+,High Risk,Health,3761759,18,30701,15,1327,Emergency Fund,2,26165.689931948993,Single,Self-Employed,Retail,74617,741,4462298,149720,Monthly,3,Rented,Yes,495142
90843215-2563-480d-ab9d-4a6ab6bfd54d,Sabrina Harrison,Female,51,600619,Calvinhaven,3+,Medium,2,Pre-existing Condition,Health,9967230,12,48632,19,803,Retirement,0,6391.345103940203,Widowed,Unemployed,Retail,642018,453,833272,169264,Annual,2,Owned,Yes,265180
eed800c8-8e11-4852-8385-6b1bb3db78e2,John Kramer,Female,35,959193,Torresborough,1,High,1,High Risk,Home,6333086,13,20369,21,184,Wealth Growth,2,20753.016452105883,Divorced,Self-Employed,Retail,362083,898,2249918,104857,Annual,4,Rented,No,439281
14752a25-41db-4649-b365-826a135399c0,Jennifer Stanley,Male,63,316336,Port Eric,3+,High,2,High Risk,Life,114271,4,38436,26,7363,Education,4,3036.7727446694976,Married,Salaried,Manufacturing,661339,741,586700,75696,Monthly,4,Rented,Yes,572983
d40a45c7-a257-4db2-ae55-30812bded69f,Cynthia Thompson,Male,59,1586273,Taylorport,3,Low,1,High Risk,Auto,2242029,27,20879,11,5149,Retirement,3,39552.504387086316,Married,Salaried,Manufacturing,102008,676,1219711,95106,Monthly,4,Owned,No,715955
dfb27912-1ef8-4658-ac05-3d2feff884e5,Kelly Foley,Female,62,842459,Munozville,1,Low,3,Pre-existing Condition,Home,1371621,24,25927,25,8899,Education,4,13378.326175653796,Divorced,Retired,Education,715595,645,3825689,158942,Annual,1,Owned,Yes,566668
c43848c3-cdd6-4014-945c-c85c4224188a,Matthew Pollard,Other,31,929563,Port Austin,2,High,0,Pre-existing Condition,Health,4177077,12,18404,13,8473,Education,1,35018.753955114546,Single,Self-Employed,Retail,146114,471,3270905,192610,Quarterly,4,Rented,No,310409
1b723f12-f0fa-4e6e-8849-9c8a32f14c53,Theresa Miller,Other,53,594142,Port Jesse,3,Low,3+,Healthy,Home,1521421,27,27907,4,6031,Retirement,1,5751.993424136,Divorced,Self-Employed,Healthcare,745624,820,2104267,111151,Monthly,0,Rented,No,666818
8064e708-4350-4003-b19f-0cfd885682f8,Erik Thomas,Female,28,1305473,Lake Angela,2,Low,0,High Risk,Health,2074043,25,6298,25,2773,Emergency Fund,3,21358.617352725425,Divorced,Retired,Finance,826977,452,1932065,128157,Annual,3,Rented,No,574353
065f63ab-7f1e-4cc2-8be5-7211f88f0d23,Vanessa Moreno,Male,27,866734,Gabriellafurt,1,Low,3,Pre-existing Condition,Health,7364496,4,10189,29,5922,Retirement,3,19503.432850500743,Widowed,Unemployed,Manufacturing,724234,371,1913079,98203,Quarterly,0,Owned,Yes,551695
840ffa47-a47c-4c4c-8ddd-80038d169cfa,Michael Escobar,Female,46,1669198,Brooksport,3+,High,2,High Risk,Health,8438028,24,38949,23,9242,Retirement,3,40816.085249335425,Widowed,Self-Employed,Finance,256138,430,4594179,50997,Monthly,2,Owned,Yes,258222
bb6bafec-d159-4e25-93d4-4de66ee5ed11,Teresa Cross,Other,58,686830,Lake Brianville,1,High,0,Pre-existing Condition,Auto,9713650,7,25801,19,3547,Retirement,1,15323.89861315197,Single,Salaried,Manufacturing,482495,387,4042221,144290,Monthly,1,Rented,No,806420
da677341-80c9-4ae8-9dc0-789cef4ba62b,Jaclyn Richard,Male,43,1471382,New Juan,3+,Medium,2,Pre-existing Condition,Auto,1793054,11,30976,14,1871,Education,1,30714.024243526823,Divorced,Salaried,Finance,523402,686,2101753,123211,Monthly,3,Rented,Yes,861802
0e04fc3e-3ed4-4d7b-83d3-aa081c87e412,Steven Cobb,Female,48,1430893,Charlestown,0,High,3,High Risk,Home,3288302,3,6145,21,8910,Emergency Fund,0,29620.431631494335,Married,Retired,Healthcare,777980,573,4399902,182889,Monthly,3,Owned,Yes,468547
607b3031-6643-44e4-9a4f-d17c245a3eb5,Anthony Carrillo,Male,22,1408593,Billmouth,2,High,0,Pre-existing Condition,Life,2747955,3,14905,23,5583,Education,0,26770.410120094566,Married,Salaried,Education,710350,643,4115981,144105,Quarterly,3,Rented,No,954293
c770b081-d5cf-4a5b-92d3-78ea223c454a,Kristine Baker,Male,43,1244371,Kristinamouth,1,High,2,High Risk,Auto,649699,1,23488,11,6021,Retirement,0,36745.35731127524,Divorced,Retired,Finance,234806,331,2021477,152207,Monthly,1,Rented,No,560214
87e416e0-bf52-4249-a55f-7ebd8e5102a6,Lindsay Jones,Male,28,323226,Alexanderport,1,Low,0,Pre-existing Condition,Auto,8823584,5,24637,6,3793,Wealth Growth,2,4795.384262110447,Widowed,Retired,Retail,989274,735,1782558,107936,Quarterly,4,Owned,Yes,52152
21801c4a-79cc-47f3-83a7-30474f475ce6,Tracy Norton,Male,32,857125,Davidland,0,Low,3,Pre-existing Condition,Home,181960,3,44558,26,3009,Emergency Fund,1,11835.990030055824,Single,Salaried,Manufacturing,160960,388,2520492,193823,Monthly,2,Owned,No,25067
3d2a49c6-a249-48f4-8b10-879676739c71,Kimberly Gallagher,Male,46,649866,Williamsfurt,0,Low,3+,Healthy,Life,4099422,18,6399,18,9678,Retirement,1,7357.2062834469025,Widowed,Retired,Retail,985762,895,2805205,89091,Quarterly,2,Rented,Yes,468526
f3fae702-c06f-437d-b300-f8d01dc91b8a,Joshua Webb,Female,47,1463406,Hubbardberg,3,Low,0,Healthy,Life,9178285,6,45296,23,9452,Retirement,1,21411.887338946326,Divorced,Unemployed,Education,156372,610,3196455,21556,Quarterly,3,Owned,No,946315
ffbbe337-3bd2-4c4f-8460-4e8440ca188b,Richard Barber,Other,59,841738,South Diane,1,High,3+,High Risk,Auto,9243272,11,9670,5,1865,Retirement,2,16499.830872458817,Widowed,Retired,Healthcare,788391,492,4954584,96042,Quarterly,1,Owned,No,515539
db872f26-31bf-47f2-a32d-ce2d35cd641d,Kyle Sawyer,Male,31,1130922,West Nicholasview,3,High,0,High Risk,Auto,8941541,7,38708,14,8495,Wealth Growth,4,19008.611009332002,Married,Self-Employed,Retail,426238,543,3673108,160672,Quarterly,3,Rented,Yes,695341
70c46372-1892-43bf-88ff-2a6cc676c684,Larry Barnett,Other,36,1548936,Norrisbury,3+,Medium,3+,Healthy,Auto,9604456,16,48612,5,3160,Retirement,3,29289.42574358634,Single,Unemployed,Retail,441046,446,4069482,107738,Monthly,1,Owned,No,116646
8a91bb81-52ec-425a-9e34-7e8f5c5b39b0,Troy Griffin,Male,50,493955,East Mark,2,Low,0,Healthy,Life,4206134,17,19197,26,3042,Wealth Growth,1,2498.3419247457077,Widowed,Self-Employed,IT,622707,470,2778292,193551,Annual,4,Owned,Yes,330543
c522456a-079b-4051-a78a-782574825f4a,Kyle Snyder,Male,55,1756773,Smallland,3+,Low,0,Healthy,Health,5779309,22,7725,19,8127,Retirement,0,32272.503428950866,Married,Retired,Healthcare,703,551,2335866,81895,Monthly,4,Owned,No,280674
02759fd4-2f5d-4649-8454-d8a2031f6563,Dr. Heather Perkins,Male,60,1071346,Palmermouth,2,Low,2,Healthy,Auto,9529848,23,14151,29,1314,Education,1,29210.185306466712,Widowed,Self-Employed,Finance,298386,329,1516338,23436,Monthly,0,Rented,No,838441
f462fec3-a0f3-40c2-9927-1d5ac671bb4c,Audrey Jacobson,Other,25,995486,South Johnchester,1,Medium,0,Healthy,Auto,7696412,24,9309,5,3922,Wealth Growth,2,23876.409729138897,Married,Self-Employed,Education,478991,716,3177741,65180,Annual,2,Rented,Yes,828763
ae5824e3-2cc9-4437-a301-cad7c7e7a93c,Scott Terry MD,Other,49,1751872,Martinburgh,0,Medium,3,Pre-existing Condition,Life,1499278,18,33961,10,6655,Education,2,30944.486517332523,Widowed,Retired,Manufacturing,337441,433,1026672,82852,Quarterly,0,Owned,No,574078
3b69f3d2-c447-49bf-9e2b-97e57db1bc0c,Jill Lopez,Other,19,1377384,South Carla,0,Medium,3,High Risk,Life,2120669,24,20462,9,5815,Retirement,4,29630.148871606736,Divorced,Retired,IT,916171,628,3157171,183662,Annual,1,Owned,Yes,525452
2fee6c25-0570-463d-b26c-0618ff163032,Kristin Gross,Male,60,980439,East Tammystad,3,Medium,0,Pre-existing Condition,Auto,1571233,11,20149,25,6744,Wealth Growth,3,19600.145886093287,Single,Salaried,Finance,348701,543,104930,111724,Quarterly,3,Owned,No,296929
81ad2c08-d796-4809-91a8-8fdf349841d9,Michael Stone,Male,42,721511,Willieland,3,Medium,3,Pre-existing Condition,Auto,3153992,5,18324,18,6331,Education,4,21174.593316087296,Married,Unemployed,Healthcare,999783,550,452426,126444,Annual,0,Owned,No,196030
f3cfcee7-fc9b-4ba6-a387-3c2f7ee21ed5,Meghan Rodriguez,Other,38,1358915,Johnsonbury,1,Low,1,Healthy,Auto,2430371,8,9253,20,1566,Education,4,34729.228701804575,Married,Salaried,IT,504439,649,3771766,106201,Monthly,0,Owned,No,226348
5cee0a65-e090-44c2-8544-b96f4188693b,Joseph Perkins,Female,27,1795609,Fernandezland,2,Medium,3+,Pre-existing Condition,Life,5106448,21,48971,14,9731,Education,0,39088.99428721456,Single,Self-Employed,Education,813815,390,4115060,148405,Annual,0,Owned,No,682259
0552eedd-09ed-428b-8763-c105edaa9464,Sherry Burke,Male,24,671261,Pughbury,2,Low,1,High Risk,Life,4271019,23,18813,11,1295,Education,2,7910.363156232727,Divorced,Self-Employed,Retail,869506,595,2753389,162590,Quarterly,1,Rented,No,632254
d9a6c66c-d56a-4150-bfe6-69d0d20a4e29,Jacqueline Patel,Female,37,544828,East Joseph,2,Medium,0,Healthy,Auto,662472,14,24895,21,2856,Retirement,0,8541.974864596035,Widowed,Self-Employed,Finance,660353,821,1055899,134082,Monthly,3,Owned,No,908150
bdb87916-cae2-4032-a170-81bcd4e218a4,Alexandria Juarez,Other,51,1398873,Blankenshipborough,3+,Low,1,Pre-existing Condition,Health,1781566,17,33529,14,2023,Wealth Growth,3,34040.314719284375,Divorced,Self-Employed,Healthcare,714081,545,1326504,137061,Monthly,0,Rented,Yes,96412
94c9e2f9-11d6-4766-95df-5b3f01d0819b,Darrell Fry,Other,38,572873,Floresfurt,1,Medium,1,Pre-existing Condition,Life,3456940,16,9037,21,5350,Wealth Growth,2,17324.936648802824,Widowed,Unemployed,Retail,909976,824,3941224,85178,Quarterly,2,Rented,No,335784
eff87fad-a888-4852-a5fc-f430c1dccbd5,Scott Bell,Female,53,1475396,East Holly,3+,High,0,Healthy,Home,9107944,29,22854,14,6013,Education,0,22349.761061178153,Single,Salaried,Education,123897,506,3299664,81981,Monthly,1,Rented,Yes,300225
